Frame Index,Game Clock Time (min:sec),Half,Game Clock (in seconds since start of half),Unix Timestamp,On-ball Player Number,On-ball Player Name,On-ball Player Coordinates,Ball Coordinates,Number of Opposition Players within 5 yd
69527,46:17,2,77.36,1599961242850,7,A. Danladi,"[6.94, -33.16, 0.0]","[6.65, -32.63, 0.03]",1
69528,46:17,2,77.4,1599961242890,7,A. Danladi,"[6.92, -33.1, 0.0]","[6.58, -32.56, 0.03]",1
69529,46:17,2,77.44,1599961242930,7,A. Danladi,"[6.9, -33.05, 0.0]","[6.5, -32.49, 0.02]",1
69530,46:17,2,77.48,1599961242970,7,A. Danladi,"[6.88, -32.99, 0.0]","[6.42, -32.4, 0.01]",1
69531,46:17,2,77.52,1599961243010,7,A. Danladi,"[6.85, -32.93, 0.0]","[6.42, -32.37, 0.01]",1
69532,46:17,2,77.56,1599961243050,7,A. Danladi,"[6.8100000000000005, -32.86, 0.0]","[6.35, -32.31, 0.01]",1
69533,46:17,2,77.6,1599961243090,7,A. Danladi,"[6.76, -32.77, 0.0]","[6.31, -32.24, 0.01]",1
69534,46:17,2,77.64,1599961243130,7,A. Danladi,"[6.71, -32.68, 0.0]","[6.28, -32.2, 0.01]",1
69535,46:17,2,77.68,1599961243170,7,A. Danladi,"[6.64, -32.58, 0.0]","[6.25, -32.14, 0.01]",1
69536,46:17,2,77.72,1599961243210,7,A. Danladi,"[6.57, -32.48, 0.0]","[6.22, -32.09, 0.0]",1
69537,46:17,2,77.76,1599961243250,7,A. Danladi,"[6.5, -32.38, 0.0]","[6.2, -32.04, 0.0]",2
69538,46:17,2,77.8,1599961243290,7,A. Danladi,"[6.42, -32.28, 0.0]","[6.19, -31.99, -0.01]",2
69539,46:17,2,77.84,1599961243330,7,A. Danladi,"[6.33, -32.18, 0.0]","[6.17, -31.94, -0.01]",2
69540,46:17,2,77.88,1599961243370,7,A. Danladi,"[6.25, -32.08, 0.0]","[6.16, -31.89, -0.01]",2
69541,46:17,2,77.92,1599961243410,7,A. Danladi,"[6.15, -31.98, 0.0]","[6.14, -31.84, -0.01]",2
69542,46:17,2,77.96,1599961243450,7,A. Danladi,"[6.06, -31.89, 0.0]","[5.87, -31.61, 0.0]",2
69543,46:18,2,78.0,1599961243490,7,A. Danladi,"[5.95, -31.79, 0.0]","[5.68, -31.42, 0.01]",2
69544,46:18,2,78.04,1599961243530,7,A. Danladi,"[5.85, -31.69, 0.0]","[5.49, -31.24, 0.01]",2
69545,46:18,2,78.08,1599961243570,7,A. Danladi,"[5.73, -31.58, 0.0]","[5.32, -31.08, 0.01]",2
69559,46:18,2,78.64,1599961244130,7,A. Danladi,"[3.7, -29.66, 0.0]","[3.09, -28.99, 0.01]",2
69560,46:18,2,78.68,1599961244170,7,A. Danladi,"[3.55, -29.49, 0.0]","[2.99, -28.89, 0.02]",2
69561,46:18,2,78.72,1599961244210,7,A. Danladi,"[3.41, -29.31, 0.0]","[2.86, -28.76, 0.02]",2
69562,46:18,2,78.76,1599961244250,7,A. Danladi,"[3.2800000000000002, -29.13, 0.0]","[2.74, -28.64, 0.02]",2
69563,46:18,2,78.8,1599961244290,7,A. Danladi,"[3.15, -28.93, 0.0]","[2.62, -28.51, 0.02]",2
69564,46:18,2,78.84,1599961244330,7,A. Danladi,"[3.02, -28.74, 0.0]","[2.48, -28.39, 0.01]",2
69565,46:18,2,78.88,1599961244370,7,A. Danladi,"[2.9, -28.54, 0.0]","[2.48, -28.36, 0.01]",2
69566,46:18,2,78.92,1599961244410,7,A. Danladi,"[2.7800000000000002, -28.34, 0.0]","[2.4, -28.05, -0.01]",2
69567,46:18,2,78.96,1599961244450,7,A. Danladi,"[2.67, -28.13, 0.0]","[2.4, -27.98, -0.01]",2
69568,46:19,2,79.0,1599961244490,7,A. Danladi,"[2.56, -27.93, 0.0]","[2.39, -27.66, 0.02]",1
69569,46:19,2,79.04,1599961244530,7,A. Danladi,"[2.45, -27.72, 0.0]","[2.37, -27.37, 0.03]",1
69570,46:19,2,79.08,1599961244570,7,A. Danladi,"[2.36, -27.52, 0.0]","[2.35, -27.09, 0.01]",1
69571,46:19,2,79.12,1599961244610,7,A. Danladi,"[2.26, -27.31, 0.0]","[2.35, -27.01, 0.01]",1
69572,46:19,2,79.16,1599961244650,7,A. Danladi,"[2.17, -27.12, 0.0]","[2.33, -26.75, 0.01]",1
69573,46:19,2,79.2,1599961244690,7,A. Danladi,"[2.08, -26.92, 0.0]","[2.31, -26.55, 0.02]",1
69574,46:19,2,79.24,1599961244730,7,A. Danladi,"[2.0, -26.72, 0.0]","[2.2800000000000002, -26.35, 0.03]",1
69575,46:19,2,79.28,1599961244770,7,A. Danladi,"[1.92, -26.53, 0.0]","[2.26, -26.14, 0.04]",1
69576,46:19,2,79.32,1599961244810,7,A. Danladi,"[1.85, -26.34, 0.0]","[2.23, -25.97, 0.05]",1
69577,46:19,2,79.36,1599961244850,7,A. Danladi,"[1.78, -26.15, 0.0]","[2.2, -25.77, 0.05]",1
69578,46:19,2,79.4,1599961244890,7,A. Danladi,"[1.72, -25.97, 0.0]","[2.17, -25.61, 0.05]",1
69579,46:19,2,79.44,1599961244930,7,A. Danladi,"[1.6600000000000001, -25.78, 0.0]","[2.13, -25.41, 0.06]",1
69580,46:19,2,79.48,1599961244970,7,A. Danladi,"[1.6099999999999999, -25.6, 0.0]","[2.09, -25.25, 0.06]",1
69581,46:19,2,79.52,1599961245010,7,A. Danladi,"[1.56, -25.41, 0.0]","[2.06, -25.07, 0.06]",1
69582,46:19,2,79.56,1599961245050,7,A. Danladi,"[1.52, -25.23, 0.0]","[2.02, -24.92, 0.06]",1
69583,46:19,2,79.6,1599961245090,7,A. Danladi,"[1.48, -25.06, 0.0]","[1.98, -24.75, 0.06]",1
69584,46:19,2,79.64,1599961245130,7,A. Danladi,"[1.45, -24.89, 0.0]","[1.9500000000000002, -24.61, 0.06]",1
69585,46:19,2,79.68,1599961245170,7,A. Danladi,"[1.42, -24.72, 0.0]","[1.92, -24.43, 0.06]",1
69586,46:19,2,79.72,1599961245210,7,A. Danladi,"[1.4, -24.56, 0.0]","[1.8900000000000001, -24.3, 0.06]",1
69587,46:19,2,79.76,1599961245250,7,A. Danladi,"[1.38, -24.41, 0.0]","[1.85, -24.13, 0.06]",1
69588,46:19,2,79.8,1599961245290,7,A. Danladi,"[1.37, -24.26, 0.0]","[1.82, -23.99, 0.06]",1
69589,46:19,2,79.84,1599961245330,7,A. Danladi,"[1.35, -24.12, 0.0]","[1.79, -23.82, 0.06]",1
69590,46:19,2,79.88,1599961245370,7,A. Danladi,"[1.35, -23.98, 0.0]","[1.76, -23.69, 0.07]",1
69591,46:19,2,79.92,1599961245410,7,A. Danladi,"[1.34, -23.85, 0.0]","[1.72, -23.54, 0.07]",1
69592,46:19,2,79.96,1599961245450,7,A. Danladi,"[1.34, -23.73, 0.0]","[1.69, -23.41, 0.07]",1
69593,46:20,2,80.0,1599961245490,7,A. Danladi,"[1.34, -23.62, 0.0]","[1.67, -23.31, 0.09]",1
69594,46:20,2,80.04,1599961245530,7,A. Danladi,"[1.34, -23.52, 0.0]","[1.62, -23.08, 0.09]",1
69595,46:20,2,80.08,1599961245570,7,A. Danladi,"[1.34, -23.42, 0.0]","[1.62, -23.08, 0.09]",1
69596,46:20,2,80.12,1599961245610,7,A. Danladi,"[1.34, -23.33, 0.0]","[1.53, -23.12, 0.09]",1
69597,46:20,2,80.16,1599961245650,7,A. Danladi,"[1.34, -23.25, 0.0]","[1.46, -23.16, 0.08]",1
69598,46:20,2,80.2,1599961245690,7,A. Danladi,"[1.34, -23.19, 0.0]","[1.4, -23.19, 0.07]",1
69599,46:20,2,80.24,1599961245730,7,A. Danladi,"[1.33, -23.13, 0.0]","[1.33, -23.22, 0.07]",1
69600,46:20,2,80.28,1599961245770,7,A. Danladi,"[1.33, -23.09, 0.0]","[1.27, -23.25, 0.07]",1
69601,46:20,2,80.32,1599961245810,7,A. Danladi,"[1.31, -23.05, 0.0]","[1.2, -23.27, 0.07]",1
69602,46:20,2,80.36,1599961245850,7,A. Danladi,"[1.3, -23.02, 0.0]","[1.15, -23.29, 0.08]",1
69603,46:20,2,80.4,1599961245890,7,A. Danladi,"[1.29, -23.01, 0.0]","[1.08, -23.31, 0.08]",1
69604,46:20,2,80.44,1599961245930,7,A. Danladi,"[1.27, -23.0, 0.0]","[1.04, -23.32, 0.09]",1
69605,46:20,2,80.48,1599961245970,7,A. Danladi,"[1.25, -23.01, 0.0]","[0.98, -23.34, 0.09]",1
69606,46:20,2,80.52,1599961246010,7,A. Danladi,"[1.23, -23.02, 0.0]","[0.93, -23.35, 0.09]",1
69607,46:20,2,80.56,1599961246050,7,A. Danladi,"[1.22, -23.05, 0.0]","[0.87, -23.37, 0.09]",1
69608,46:20,2,80.6,1599961246090,7,A. Danladi,"[1.2, -23.08, 0.0]","[0.8300000000000001, -23.38, 0.09]",1
69609,46:20,2,80.64,1599961246130,7,A. Danladi,"[1.18, -23.12, 0.0]","[0.78, -23.4, 0.09]",1
69610,46:20,2,80.68,1599961246170,7,A. Danladi,"[1.16, -23.16, 0.0]","[0.73, -23.42, 0.09]",1
69611,46:20,2,80.72,1599961246210,7,A. Danladi,"[1.1400000000000001, -23.21, 0.0]","[0.68, -23.44, 0.09]",1
69612,46:20,2,80.76,1599961246250,7,A. Danladi,"[1.12, -23.26, 0.0]","[0.62, -23.46, 0.09]",1
69613,46:20,2,80.8,1599961246290,7,A. Danladi,"[1.1, -23.31, 0.0]","[0.62, -23.48, 0.09]",1
69614,46:20,2,80.84,1599961246330,7,A. Danladi,"[1.08, -23.37, 0.0]","[0.5700000000000001, -23.5, 0.09]",1
69615,46:20,2,80.88,1599961246370,7,A. Danladi,"[1.07, -23.44, 0.0]","[0.52, -23.52, 0.09]",1
69616,46:20,2,80.92,1599961246410,7,A. Danladi,"[1.05, -23.5, 0.0]","[0.47000000000000003, -23.53, 0.09]",1
69617,46:20,2,80.96,1599961246450,7,A. Danladi,"[1.05, -23.57, 0.0]","[0.45, -23.53, 0.09]",1
69618,46:21,2,81.0,1599961246490,7,A. Danladi,"[1.04, -23.64, 0.0]","[0.17, -23.79, 0.06]",1
69677,46:23,2,83.36,1599961248850,12,A. Johnston,"[-6.15, -30.37, 0.0]","[-5.91, -29.86, 0.04]",1
69678,46:23,2,83.4,1599961248890,12,A. Johnston,"[-6.16, -30.34, 0.0]","[-5.94, -29.8, 0.04]",1
69679,46:23,2,83.44,1599961248930,12,A. Johnston,"[-6.17, -30.32, 0.0]","[-5.96, -29.74, 0.04]",1
69680,46:23,2,83.48,1599961248970,12,A. Johnston,"[-6.19, -30.29, 0.0]","[-5.98, -29.68, 0.04]",1
69681,46:23,2,83.52,1599961249010,12,A. Johnston,"[-6.2, -30.26, 0.0]","[-5.98, -29.65, 0.01]",1
69682,46:23,2,83.56,1599961249050,12,A. Johnston,"[-6.22, -30.24, 0.0]","[-6.0, -29.63, -0.02]",1
69713,46:24,2,84.8,1599961250290,20,A. Godoy,"[-6.49, -10.65, 0.0]","[-5.92, -11.2, 0.17]",1
69714,46:24,2,84.84,1599961250330,20,A. Godoy,"[-6.48, -10.63, 0.0]","[-5.9, -10.78, 0.19]",1
69715,46:24,2,84.88,1599961250370,20,A. Godoy,"[-6.47, -10.62, 0.0]","[-5.93, -10.68, 0.16]",1
69716,46:24,2,84.92,1599961250410,20,A. Godoy,"[-6.46, -10.6, 0.0]","[-5.9, -10.49, 0.16]",1
69717,46:24,2,84.96,1599961250450,20,A. Godoy,"[-6.44, -10.58, 0.0]","[-5.9, -10.39, 0.16]",1
69718,46:25,2,85.0,1599961250490,20,A. Godoy,"[-6.42, -10.55, 0.0]","[-5.91, -10.29, 0.16]",1
69719,46:25,2,85.04,1599961250530,20,A. Godoy,"[-6.4, -10.52, 0.0]","[-5.91, -10.18, 0.16]",1
69720,46:25,2,85.08,1599961250570,20,A. Godoy,"[-6.38, -10.49, 0.0]","[-5.92, -10.11, 0.16]",1
69721,46:25,2,85.12,1599961250610,20,A. Godoy,"[-6.36, -10.45, 0.0]","[-5.92, -10.02, 0.16]",1
69722,46:25,2,85.16,1599961250650,20,A. Godoy,"[-6.33, -10.41, 0.0]","[-5.93, -9.95, 0.16]",1
69723,46:25,2,85.2,1599961250690,20,A. Godoy,"[-6.31, -10.37, 0.0]","[-5.93, -9.87, 0.16]",1
69724,46:25,2,85.24,1599961250730,20,A. Godoy,"[-6.29, -10.32, 0.0]","[-5.94, -9.8, 0.16]",1
69725,46:25,2,85.28,1599961250770,20,A. Godoy,"[-6.26, -10.27, 0.0]","[-5.95, -9.74, 0.16]",1
69726,46:25,2,85.32,1599961250810,20,A. Godoy,"[-6.23, -10.22, 0.0]","[-5.98, -9.61, 0.16]",1
69727,46:25,2,85.36,1599961250850,20,A. Godoy,"[-6.19, -10.17, 0.0]","[-5.98, -9.57, 0.16]",1
69728,46:25,2,85.4,1599961250890,20,A. Godoy,"[-6.15, -10.12, 0.0]","[-5.97, -9.51, 0.16]",1
69729,46:25,2,85.44,1599961250930,20,A. Godoy,"[-6.1, -10.06, 0.0]","[-5.96, -9.45, 0.16]",1
69730,46:25,2,85.48,1599961250970,20,A. Godoy,"[-6.05, -10.01, 0.0]","[-5.93, -9.38, 0.16]",1
69731,46:25,2,85.52,1599961251010,20,A. Godoy,"[-6.0, -9.96, 0.0]","[-5.9, -9.41, 0.16]",1
69732,46:25,2,85.56,1599961251050,20,A. Godoy,"[-5.95, -9.92, 0.0]","[-5.76, -9.49, 0.17]",1
69733,46:25,2,85.6,1599961251090,20,A. Godoy,"[-5.88, -9.86, 0.0]","[-5.65, -9.52, 0.17]",1
69734,46:25,2,85.64,1599961251130,20,A. Godoy,"[-5.8100000000000005, -9.81, 0.0]","[-5.53, -9.56, 0.17]",1
69735,46:25,2,85.68,1599961251170,20,A. Godoy,"[-5.74, -9.76, 0.0]","[-5.42, -9.59, 0.16]",1
69736,46:25,2,85.72,1599961251210,20,A. Godoy,"[-5.67, -9.71, 0.0]","[-5.29, -9.61, 0.16]",1
69737,46:25,2,85.76,1599961251250,20,A. Godoy,"[-5.59, -9.66, 0.0]","[-5.27, -9.64, 0.16]",1
69738,46:25,2,85.8,1599961251290,20,A. Godoy,"[-5.51, -9.6, 0.0]","[-5.28, -9.64, 0.16]",1
69739,46:25,2,85.84,1599961251330,20,A. Godoy,"[-5.43, -9.55, 0.0]","[-5.27, -9.6, 0.16]",1
69740,46:25,2,85.88,1599961251370,20,A. Godoy,"[-5.35, -9.49, 0.0]","[-5.26, -9.57, 0.16]",1
69741,46:25,2,85.92,1599961251410,20,A. Godoy,"[-5.27, -9.44, 0.0]","[-5.25, -9.55, 0.15]",1
69742,46:25,2,85.96,1599961251450,20,A. Godoy,"[-5.19, -9.39, 0.0]","[-5.23, -9.52, 0.15]",1
69743,46:26,2,86.0,1599961251490,20,A. Godoy,"[-5.11, -9.33, 0.0]","[-5.2, -9.47, 0.14]",1
69744,46:26,2,86.04,1599961251530,20,A. Godoy,"[-5.02, -9.27, 0.0]","[-5.18, -9.44, 0.14]",1
69745,46:26,2,86.08,1599961251570,20,A. Godoy,"[-4.93, -9.2, 0.0]","[-5.14, -9.4, 0.14]",1
69746,46:26,2,86.12,1599961251610,20,A. Godoy,"[-4.84, -9.13, 0.0]","[-5.11, -9.36, 0.14]",1
69747,46:26,2,86.16,1599961251650,20,A. Godoy,"[-4.76, -9.05, 0.0]","[-5.08, -9.32, 0.14]",1
69748,46:26,2,86.2,1599961251690,20,A. Godoy,"[-4.67, -8.98, 0.0]","[-5.04, -9.29, 0.14]",1
69749,46:26,2,86.24,1599961251730,20,A. Godoy,"[-4.59, -8.9, 0.0]","[-5.01, -9.25, 0.14]",1
69750,46:26,2,86.28,1599961251770,20,A. Godoy,"[-4.51, -8.82, 0.0]","[-4.99, -9.22, 0.14]",1
69751,46:26,2,86.32,1599961251810,20,A. Godoy,"[-4.44, -8.74, 0.0]","[-4.96, -9.18, 0.14]",1
69752,46:26,2,86.36,1599961251850,20,A. Godoy,"[-4.37, -8.67, 0.0]","[-4.93, -9.15, 0.14]",1
69753,46:26,2,86.4,1599961251890,20,A. Godoy,"[-4.3, -8.6, 0.0]","[-4.91, -9.11, 0.14]",1
69754,46:26,2,86.44,1599961251930,20,A. Godoy,"[-4.23, -8.53, 0.0]","[-4.89, -9.07, 0.15]",1
69755,46:26,2,86.48,1599961251970,20,A. Godoy,"[-4.17, -8.47, 0.0]","[-4.86, -9.03, 0.15]",1
69825,46:29,2,89.28,1599961254770,20,A. Godoy,"[-5.29, -5.74, 0.0]","[-4.94, -5.04, 0.16]",1
69847,46:30,2,90.16,1599961255650,10,H. Mukhtar,"[2.64, 3.95, 0.0]","[1.87, 3.68, 0.2]",1
69848,46:30,2,90.2,1599961255690,10,H. Mukhtar,"[2.64, 3.95, 0.0]","[2.1, 4.05, 0.19]",1
69849,46:30,2,90.24,1599961255730,10,H. Mukhtar,"[2.65, 3.95, 0.0]","[2.02, 4.03, 0.19]",1
70003,46:36,2,96.4,1599961261890,20,A. Godoy,"[-0.31, 17.91, 0.0]","[0.15, 18.68, 0.09]",1
70004,46:36,2,96.44,1599961261930,20,A. Godoy,"[-0.27, 18.03, 0.0]","[0.04, 18.53, 0.09]",1
70005,46:36,2,96.48,1599961261970,20,A. Godoy,"[-0.23, 18.14, 0.0]","[-0.44, 18.86, 0.19]",1
70134,46:41,2,101.64,1599961267130,10,H. Mukhtar,"[1.33, 25.41, 0.0]","[0.68, 25.97, 0.06]",1
70135,46:41,2,101.68,1599961267170,10,H. Mukhtar,"[1.16, 25.46, 0.0]","[0.47000000000000003, 25.95, 0.04]",1
70220,46:45,2,105.08,1599961270570,10,H. Mukhtar,"[-9.1, 25.98, 0.0]","[-9.92, 25.63, 0.04]",1
70221,46:45,2,105.12,1599961270610,10,H. Mukhtar,"[-9.17, 25.95, 0.0]","[-9.69, 25.62, 0.04]",1
70222,46:45,2,105.16,1599961270650,10,H. Mukhtar,"[-9.23, 25.93, 0.0]","[-9.66, 25.36, 0.01]",1
70258,46:46,2,106.6,1599961272090,20,A. Godoy,"[-11.62, 13.95, 0.0]","[-10.78, 14.26, 0.14]",1
70259,46:46,2,106.64,1599961272130,20,A. Godoy,"[-11.58, 13.83, 0.0]","[-10.76, 14.03, 0.14]",1
70260,46:46,2,106.68,1599961272170,20,A. Godoy,"[-11.55, 13.7, 0.0]","[-10.74, 13.85, 0.15]",1
70261,46:46,2,106.72,1599961272210,20,A. Godoy,"[-11.52, 13.56, 0.0]","[-10.72, 13.63, 0.15]",1
70262,46:46,2,106.76,1599961272250,20,A. Godoy,"[-11.48, 13.42, 0.0]","[-10.7, 13.45, 0.15]",1
70263,46:46,2,106.8,1599961272290,20,A. Godoy,"[-11.45, 13.28, 0.0]","[-10.69, 13.24, 0.15]",1
70264,46:46,2,106.84,1599961272330,20,A. Godoy,"[-11.42, 13.13, 0.0]","[-10.67, 13.07, 0.15]",1
70265,46:46,2,106.88,1599961272370,20,A. Godoy,"[-11.38, 12.98, 0.0]","[-10.66, 12.86, 0.16]",1
70266,46:46,2,106.92,1599961272410,20,A. Godoy,"[-11.34, 12.83, 0.0]","[-10.64, 12.69, 0.15]",1
70267,46:46,2,106.96,1599961272450,20,A. Godoy,"[-11.31, 12.67, 0.0]","[-10.62, 12.49, 0.15]",1
70268,46:47,2,107.0,1599961272490,20,A. Godoy,"[-11.27, 12.5, 0.0]","[-10.6, 12.33, 0.14]",1
70269,46:47,2,107.04,1599961272530,20,A. Godoy,"[-11.23, 12.34, 0.0]","[-10.59, 12.13, 0.14]",1
70270,46:47,2,107.08,1599961272570,20,A. Godoy,"[-11.19, 12.16, 0.0]","[-10.57, 11.97, 0.14]",1
70271,46:47,2,107.12,1599961272610,20,A. Godoy,"[-11.15, 11.99, 0.0]","[-10.55, 11.78, 0.14]",1
70272,46:47,2,107.16,1599961272650,20,A. Godoy,"[-11.11, 11.82, 0.0]","[-10.53, 11.62, 0.14]",1
70273,46:47,2,107.2,1599961272690,20,A. Godoy,"[-11.08, 11.65, 0.0]","[-10.52, 11.43, 0.14]",1
70274,46:47,2,107.24,1599961272730,20,A. Godoy,"[-11.04, 11.48, 0.0]","[-10.5, 11.27, 0.14]",1
70275,46:47,2,107.28,1599961272770,20,A. Godoy,"[-11.0, 11.3, 0.0]","[-10.48, 11.1, 0.14]",1
70276,46:47,2,107.32,1599961272810,20,A. Godoy,"[-10.96, 11.13, 0.0]","[-10.46, 10.95, 0.14]",1
70277,46:47,2,107.36,1599961272850,20,A. Godoy,"[-10.92, 10.95, 0.0]","[-10.44, 10.77, 0.14]",1
70278,46:47,2,107.4,1599961272890,20,A. Godoy,"[-10.89, 10.78, 0.0]","[-10.42, 10.62, 0.14]",1
70279,46:47,2,107.44,1599961272930,20,A. Godoy,"[-10.86, 10.62, 0.0]","[-10.4, 10.45, 0.14]",1
70280,46:47,2,107.48,1599961272970,20,A. Godoy,"[-10.83, 10.45, 0.0]","[-10.37, 10.25, 0.14]",1
70281,46:47,2,107.52,1599961273010,20,A. Godoy,"[-10.81, 10.29, 0.0]","[-10.37, 10.22, 0.16]",1
70282,46:47,2,107.56,1599961273050,20,A. Godoy,"[-10.78, 10.13, 0.0]","[-10.4, 9.92, 0.16]",1
70409,46:52,2,112.64,1599961278130,6,D. McCarty,"[-11.78, -18.88, 0.0]","[-11.22, -19.33, 0.09]",1
70410,46:52,2,112.68,1599961278170,6,D. McCarty,"[-11.71, -18.94, 0.0]","[-11.14, -19.4, 0.09]",1
70411,46:52,2,112.72,1599961278210,6,D. McCarty,"[-11.64, -19.01, 0.0]","[-11.07, -19.46, 0.09]",1
70412,46:52,2,112.76,1599961278250,6,D. McCarty,"[-11.57, -19.08, 0.0]","[-11.01, -19.52, 0.09]",1
70413,46:52,2,112.8,1599961278290,6,D. McCarty,"[-11.51, -19.14, 0.0]","[-10.93, -19.59, 0.09]",1
70414,46:52,2,112.84,1599961278330,6,D. McCarty,"[-11.44, -19.21, 0.0]","[-10.87, -19.64, 0.09]",1
70415,46:52,2,112.88,1599961278370,6,D. McCarty,"[-11.38, -19.28, 0.0]","[-10.8, -19.71, 0.08]",1
70416,46:52,2,112.92,1599961278410,6,D. McCarty,"[-11.31, -19.34, 0.0]","[-10.74, -19.75, 0.08]",1
70417,46:52,2,112.96,1599961278450,6,D. McCarty,"[-11.24, -19.4, 0.0]","[-10.67, -19.81, 0.07]",1
70418,46:53,2,113.0,1599961278490,6,D. McCarty,"[-11.17, -19.46, 0.0]","[-10.62, -19.86, 0.07]",1
70419,46:53,2,113.04,1599961278530,6,D. McCarty,"[-11.11, -19.51, 0.0]","[-10.56, -19.91, 0.07]",1
70420,46:53,2,113.08,1599961278570,6,D. McCarty,"[-11.04, -19.56, 0.0]","[-10.5, -19.96, 0.06]",1
70421,46:53,2,113.12,1599961278610,6,D. McCarty,"[-10.98, -19.61, 0.0]","[-10.44, -20.01, 0.06]",1
70422,46:53,2,113.16,1599961278650,6,D. McCarty,"[-10.91, -19.66, 0.0]","[-10.38, -20.05, 0.06]",1
70423,46:53,2,113.2,1599961278690,6,D. McCarty,"[-10.84, -19.7, 0.0]","[-10.32, -20.1, 0.06]",1
70424,46:53,2,113.24,1599961278730,6,D. McCarty,"[-10.77, -19.74, 0.0]","[-10.27, -20.14, 0.06]",1
70425,46:53,2,113.28,1599961278770,6,D. McCarty,"[-10.69, -19.78, 0.0]","[-10.2, -20.2, 0.06]",1
70426,46:53,2,113.32,1599961278810,6,D. McCarty,"[-10.62, -19.82, 0.0]","[-10.14, -20.26, 0.06]",1
70427,46:53,2,113.36,1599961278850,6,D. McCarty,"[-10.54, -19.85, 0.0]","[-10.14, -20.28, 0.06]",1
70428,46:53,2,113.4,1599961278890,6,D. McCarty,"[-10.46, -19.89, 0.0]","[-10.07, -20.34, 0.06]",1
70429,46:53,2,113.44,1599961278930,6,D. McCarty,"[-10.38, -19.92, 0.0]","[-10.02, -20.38, 0.06]",1
70430,46:53,2,113.48,1599961278970,6,D. McCarty,"[-10.31, -19.95, 0.0]","[-9.96, -20.43, 0.06]",1
70431,46:53,2,113.52,1599961279010,6,D. McCarty,"[-10.22, -19.97, 0.0]","[-9.91, -20.47, 0.06]",1
70432,46:53,2,113.56,1599961279050,6,D. McCarty,"[-10.14, -19.99, 0.0]","[-9.84, -20.54, 0.06]",1
70433,46:53,2,113.6,1599961279090,6,D. McCarty,"[-10.06, -20.01, 0.0]","[-9.49, -20.56, 0.04]",1
70500,46:56,2,116.28,1599961281770,9,D. Badji,"[4.46, -20.63, 0.0]","[3.64, -20.59, 0.30000000000000004]",2
70501,46:56,2,116.32,1599961281810,9,D. Badji,"[4.3, -20.68, 0.0]","[3.62, -20.59, 0.32]",2
70502,46:56,2,116.36,1599961281850,9,D. Badji,"[4.15, -20.73, 0.0]","[3.42, -20.59, 0.42]",2
70503,46:56,2,116.4,1599961281890,9,D. Badji,"[4.0, -20.77, 0.0]","[3.37, -20.6, 0.42]",2
70504,46:56,2,116.44,1599961281930,9,D. Badji,"[3.86, -20.81, 0.0]","[3.2800000000000002, -20.62, 0.41000000000000003]",2
70505,46:56,2,116.48,1599961281970,9,D. Badji,"[3.73, -20.85, 0.0]","[3.19, -20.66, 0.39]",2
70506,46:56,2,116.52,1599961282010,9,D. Badji,"[3.6, -20.88, 0.0]","[3.12, -20.68, 0.37]",1
70507,46:56,2,116.56,1599961282050,9,D. Badji,"[3.48, -20.91, 0.0]","[3.02, -20.72, 0.33]",1
70508,46:56,2,116.6,1599961282090,9,D. Badji,"[3.36, -20.94, 0.0]","[2.93, -20.75, 0.29]",1
70509,46:56,2,116.64,1599961282130,9,D. Badji,"[3.25, -20.96, 0.0]","[2.85, -20.79, 0.24]",1
70510,46:56,2,116.68,1599961282170,9,D. Badji,"[3.13, -20.99, 0.0]","[2.77, -20.82, 0.17]",1
70511,46:56,2,116.72,1599961282210,9,D. Badji,"[3.02, -21.0, 0.0]","[2.71, -20.84, 0.12]",1
70512,46:56,2,116.76,1599961282250,9,D. Badji,"[2.9, -21.01, 0.0]","[2.63, -20.89, 0.09]",1
70513,46:56,2,116.8,1599961282290,9,D. Badji,"[2.8, -21.02, 0.0]","[2.61, -20.88, 0.12]",1
70514,46:56,2,116.84,1599961282330,9,D. Badji,"[2.71, -21.02, 0.0]","[2.56, -20.87, 0.12]",1
70515,46:56,2,116.88,1599961282370,9,D. Badji,"[2.63, -21.02, 0.0]","[2.51, -20.86, 0.12]",1
70516,46:56,2,116.92,1599961282410,9,D. Badji,"[2.56, -21.01, 0.0]","[2.47, -20.85, 0.12]",1
70517,46:56,2,116.96,1599961282450,9,D. Badji,"[2.5, -21.0, 0.0]","[2.43, -20.85, 0.12]",1
70518,46:57,2,117.0,1599961282490,9,D. Badji,"[2.44, -20.99, 0.0]","[2.4, -20.84, 0.11]",1
70519,46:57,2,117.04,1599961282530,9,D. Badji,"[2.4, -20.97, 0.0]","[2.37, -20.82, 0.1]",1
70520,46:57,2,117.08,1599961282570,9,D. Badji,"[2.36, -20.95, 0.0]","[2.36, -20.81, 0.09]",1
70521,46:57,2,117.12,1599961282610,9,D. Badji,"[2.33, -20.92, 0.0]","[2.35, -20.79, 0.08]",1
70522,46:57,2,117.16,1599961282650,9,D. Badji,"[2.3, -20.9, 0.0]","[2.35, -20.76, 0.07]",1
70523,46:57,2,117.2,1599961282690,9,D. Badji,"[2.29, -20.87, 0.0]","[2.35, -20.74, 0.07]",1
70524,46:57,2,117.24,1599961282730,9,D. Badji,"[2.29, -20.85, 0.0]","[2.35, -20.71, 0.07]",1
70525,46:57,2,117.28,1599961282770,9,D. Badji,"[2.29, -20.81, 0.0]","[2.35, -20.68, 0.06]",1
